
Version         Name                                                                          Vendor                                  InstallState IdentifyingNumber                     
10.1.17134.12   Universal General MIDI DLS Extension SDK                                      Microsoft Corporation                              5 {775886B8-DEE1-CB20-8A94-FC09FA54ECF6}
10.1.17763.132  Universal General MIDI DLS Extension SDK                                      Microsoft Corporation                              5 {CE83D0BD-418A-F3D1-D6CE-687E96D1EBD0}
10.1.18362.1    Universal General MIDI DLS Extension SDK                                      Microsoft Corporation                              5 {6F54BF87-2EE6-FA6D-431D-33A665992D49}
14.23.27820     vcpp_crt.redist.clickonce                                                     Microsoft Corporation                              5 {ECBF7F4D-CD2F-4B70-9060-A2C69AD26F9E}
14.0.24245      Visual C++ Compiler/Tools Premium ARM Base Package                            Microsoft Corporation                              5 {56266E70-B324-3330-98D2-BFA664841046}
14.0.24245      Visual C++ Compiler/Tools Premium ARM Base Resource Package                   Microsoft Corporation                              5 {2EB9CF2F-04C3-3911-A192-24300BC7F093}
14.0.24245      Visual C++ Compiler/Tools Premium X64 ARM Cross Package                       Microsoft Corporation                              5 {1F7B90D5-2941-3F29-89AE-BFB1EFD4D1A6}
14.0.24245      Visual C++ Compiler/Tools Premium X64 ARM Cross Resource Package              Microsoft Corporation                              5 {09DBF58C-F222-3791-930C-713AAACFC93E}
14.0.24245      Visual C++ Compiler/Tools Premium X64 Base Package                            Microsoft Corporation                              5 {8EB03048-C530-3894-8DC3-083735BBE6E3}
14.0.24245      Visual C++ Compiler/Tools Premium X64 Base Resource Package                   Microsoft Corporation                              5 {60901D1D-0196-3E03-8198-C10670ED9B07}
14.0.24245      Visual C++ Compiler/Tools Premium X64 Native Package                          Microsoft Corporation                              5 {569AFF57-41DC-392C-9A57-8EE778805666}
14.0.24245      Visual C++ Compiler/Tools Premium X64 Native Resource Package                 Microsoft Corporation                              5 {E6D19410-9287-30D1-AB8A-0964DAADCC52}
14.0.24245      Visual C++ Compiler/Tools Premium X64 X86 Cross Package                       Microsoft Corporation                              5 {1DAE1717-361C-3B47-B105-1F738A4A0855}
14.0.24245      Visual C++ Compiler/Tools Premium X64 X86 Cross Resource Package              Microsoft Corporation                              5 {5AA8A49F-8480-38F4-88B7-BD7A754EF01B}
14.0.24245      Visual C++ Compiler/Tools Premium X86 ARM Cross Package                       Microsoft Corporation                              5 {F121EC1D-E58F-3E19-A05A-3B9097CF87BC}
14.0.24245      Visual C++ Compiler/Tools Premium X86 ARM Cross Resource Package              Microsoft Corporation                              5 {45FFF0CC-C5B6-36B9-8DC7-57570310A9E0}
14.0.24245      Visual C++ Compiler/Tools Premium X86 Base Package                            Microsoft Corporation                              5 {4A3D7B49-9BBB-3FEE-B336-F8DB40E08D99}
14.0.24245      Visual C++ Compiler/Tools Premium X86 Base Resource Package                   Microsoft Corporation                              5 {CB53C63A-2CAF-3EA1-A116-8492226B0192}
14.0.24245      Visual C++ Compiler/Tools Premium X86 Native Package                          Microsoft Corporation                              5 {2A929B62-2CDC-3A40-9BF4-1B4BD8F79C37}
14.0.24245      Visual C++ Compiler/Tools Premium X86 Native Resource Package                 Microsoft Corporation                              5 {8C96C34E-EB38-3BFA-8502-3644B3506AAE}
14.0.24245      Visual C++ Compiler/Tools Premium X86 X64 Cross Package                       Microsoft Corporation                              5 {9F3B1FB1-C936-3CDE-8E79-9826B4479AFC}
14.0.24245      Visual C++ Compiler/Tools Premium X86 X64 Cross Resource Package              Microsoft Corporation                              5 {5A924147-6373-3D79-8D65-4466C27D93C8}
14.0.24245      Visual C++ Compiler/Tools X64 ARM Cross Package                               Microsoft Corporation                              5 {B5BA067F-8C5F-3FEF-9F65-9EDBED343D59}
14.0.24245      Visual C++ Compiler/Tools X64 ARM Cross Resource Package                      Microsoft Corporation                              5 {98FE39AF-6D10-3B2E-802D-7106EBD6E3EE}
14.0.24245      Visual C++ Compiler/Tools X64 Base Package                                    Microsoft Corporation                              5 {C516F8C2-2CB5-34A1-A2B9-FA1618159B80}
14.0.24245      Visual C++ Compiler/Tools X64 Base Resource Package                           Microsoft Corporation                              5 {19168B50-FF3A-3AAE-A8D9-DA6938F11A08}
14.0.24245      Visual C++ Compiler/Tools X64 Native Package                                  Microsoft Corporation                              5 {6281F14E-4C87-34C9-BE06-ADE566335494}
14.0.24245      Visual C++ Compiler/Tools X64 Native Resource Package                         Microsoft Corporation                              5 {48BDFD97-580C-3778-BBFB-09B15B905D15}
14.0.24245      Visual C++ Compiler/Tools X64 X86 Cross Package                               Microsoft Corporation                              5 {A3DE9461-8843-3FEC-A87E-1705F95DA24C}
14.0.24245      Visual C++ Compiler/Tools X64 X86 Cross Resource Package                      Microsoft Corporation                              5 {5B984979-3030-303F-80F5-15047FE9C5A6}
14.0.24245      Visual C++ Compiler/Tools X86 ARM Cross Package                               Microsoft Corporation                              5 {6CC3CF78-C94F-3DDA-8E7E-903F423667C8}
14.0.24245      Visual C++ Compiler/Tools X86 ARM Cross Resource Package                      Microsoft Corporation                              5 {02956FDE-ED10-3FB8-B5A6-3949304E2EB3}
14.0.24245      Visual C++ Compiler/Tools X86 Base Package                                    Microsoft Corporation                              5 {BB2C27F3-F2F6-359E-BDAC-89CC7BB0E0C6}
14.0.24245      Visual C++ Compiler/Tools X86 Base Package                                    Microsoft Corporation                              5 {AB215C12-F83D-3B7C-BDB6-1F4997E9CBEC}
14.0.24245      Visual C++ Compiler/Tools X86 Base Resource Package                           Microsoft Corporation                              5 {85A1F39A-BAA6-3515-AEE0-875EB7AB85C4}
14.0.24245      Visual C++ Compiler/Tools X86 Native Package                                  Microsoft Corporation                              5 {B9088875-FB69-3610-9BE9-FD561D0ED12F}
14.0.24245      Visual C++ Compiler/Tools X86 Native Resource Package                         Microsoft Corporation                              5 {AF26C214-4B42-3F00-BAA5-14C223F83774}
14.0.24245      Visual C++ Compiler/Tools X86 X64 Cross Package                               Microsoft Corporation                              5 {090773DF-C292-3469-95D0-786EED617975}
14.0.24245      Visual C++ Compiler/Tools X86 X64 Cross Resource Package                      Microsoft Corporation                              5 {3C5C6955-8A79-3470-97B9-0BB085B4B583}
14.0.24245      Visual C++ CRT Headers Package                                                Microsoft Corporation                              5 {F485D86A-9520-3127-B879-861A9315C734}
14.0.24245      Visual C++ Extra Files                                                        Microsoft Corporation                              5 {5A621212-0030-3D59-A6B4-C6073FC34D35}
14.0.24245      Visual C++ Extra Resource Files                                               Microsoft Corporation                              5 {5CC5CD07-7B5A-36C7-861A-F6DCAA765058}
14.0.24245      Visual C++ Library ATL ARM Package                                            Microsoft Corporation                              5 {4CE1A0F6-C9A4-3091-B32C-7537C771E7BA}
14.0.24245      Visual C++ Library ATL Headers Package                                        Microsoft Corporation                              5 {73B520F1-30B7-36AB-82B3-17921AD14BC1}
14.0.24245      Visual C++ Library ATL Source Package                                         Microsoft Corporation                              5 {EBAED43D-9668-37E0-85D1-554BDAD904FF}
14.0.24245      Visual C++ Library ATL X64 Package                                            Microsoft Corporation                              5 {079A84BA-C39E-3B22-AF8A-03428EC8E548}
14.0.24245      Visual C++ Library ATL X86 Package                                            Microsoft Corporation                              5 {C4149D70-315C-3FAF-A52F-C14CED3B08C3}
14.23.28105     Visual C++ Library CRT Appx Package                                           Microsoft Corporation                              5 {C6EDFF96-479D-4F86-80E3-5B6563AD6F41}
14.23.28105     Visual C++ Library CRT Appx Package                                           Microsoft Corporation                              5 {315B3A8F-853D-49EE-A1EC-B77EBD93C8F2}
14.23.28105     Visual C++ Library CRT Appx Resource Package                                  Microsoft Corporation                              5 {81A37E30-F1CC-4153-8EFF-368D0804021E}
14.0.24245      Visual C++ Library CRT ARM Desktop Package                                    Microsoft Corporation                              5 {34301E21-55C2-3869-B2BD-7774AAD961D4}
14.0.24245      Visual C++ Library CRT ARM OneCore For Desktop Package                        Microsoft Corporation                              5 {58A57B55-3D26-3CE8-B93C-C05A3121B37C}
14.0.24245      Visual C++ Library CRT ARM Redist Package                                     Microsoft Corporation                              5 {6280D208-32DD-343C-AA5D-96948BBFD192}
14.0.24245      Visual C++ Library CRT ARM Store Package                                      Microsoft Corporation                              5 {5C4FA353-903F-3E4D-9889-AF51BDDBA04F}
14.23.28105     Visual C++ Library CRT ARM64 Appx Package                                     Microsoft Corporation                              5 {7B95FCBE-B2D5-48A8-9BD0-ECFC75193DF9}
14.23.28105     Visual C++ Library CRT Desktop Appx Package                                   Microsoft Corporation                              5 {D15B5435-5325-4266-8E81-BD2208ED6E3A}
14.23.28105     Visual C++ Library CRT Desktop Appx Package                                   Microsoft Corporation                              5 {80E898F2-5824-4660-95DF-F5C7196919D5}
14.23.28105     Visual C++ Library CRT Desktop Appx Package                                   Microsoft Corporation                              5 {DE3D9FA7-9714-4349-9352-44E9442CA769}
14.0.24245      Visual C++ Library CRT Redist Resource Package                                Microsoft Corporation                              5 {2A8C3E6E-1886-395B-B8CB-6C284C4FD98F}
14.0.24245      Visual C++ Library CRT Source Package                                         Microsoft Corporation                              5 {50F6A46D-5057-3B9F-830E-6D65992C9476}
14.0.24245      Visual C++ Library CRT X64 Desktop Package                                    Microsoft Corporation                              5 {8FF1352C-8065-33FF-ACEC-5DC63CC61C50}
14.0.24245      Visual C++ Library CRT X64 OneCore For Desktop Package                        Microsoft Corporation                              5 {C64C3369-079C-3593-ADB2-29ACE37190F5}
14.0.24245      Visual C++ Library CRT X64 Redist Package                                     Microsoft Corporation                              5 {A08953DC-4AF5-3226-A5C2-01D71D93B779}
14.0.24245      Visual C++ Library CRT X64 Store Package                                      Microsoft Corporation                              5 {DBFF25CD-445F-3DD4-AB01-8E4EAA29CD55}
14.0.24245      Visual C++ Library CRT X86 Desktop Package                                    Microsoft Corporation                              5 {73E8B68A-EC28-3E4B-9261-4297CF8260A1}
14.0.24245      Visual C++ Library CRT X86 OneCore For Desktop Package                        Microsoft Corporation                              5 {3D47596B-B021-3BEB-8FC9-51E57D2263CD}
14.0.24245      Visual C++ Library CRT X86 Redist Package                                     Microsoft Corporation                              5 {5238308D-5A6E-36D9-8BE7-F6F34063C56C}
14.0.24245      Visual C++ Library CRT X86 Store Package                                      Microsoft Corporation                              5 {B5C5882E-0060-34F4-B19F-4ACD1B037195}
14.0.24245      Visual C++ Library MFC Headers Package                                        Microsoft Corporation                              5 {DF9C4935-9E42-3336-9EBB-E1570A9621FD}
14.0.24245      Visual C++ Library MFC MBCS Package                                           Microsoft Corporation                              5 {79CF692D-D00D-3808-9F6E-67D810922FD2}
14.0.24245      Visual C++ Library MFC Source Package                                         Microsoft Corporation                              5 {CBDEEF39-F4DA-3138-9CEC-F03DA8D151F5}
14.0.24245      Visual C++ Library MFC X64 Package                                            Microsoft Corporation                              5 {037F4772-E2AA-3E67-86D0-EC9C307005D8}
14.0.24245      Visual C++ Library MFC X86 Package                                            Microsoft Corporation                              5 {6D0D8C04-B552-33A9-9285-80E8C7E5A4B1}
14.0.24245      Visual C++ Library PGO ARM Package                                            Microsoft Corporation                              5 {5BD557D7-7248-3765-9751-0FDE8874F4AC}
14.0.24245      Visual C++ Library PGO Headers Package                                        Microsoft Corporation                              5 {108DBF15-C367-3B7A-8CE3-92538E81D931}
14.0.24245      Visual C++ Library PGO X64 Package                                            Microsoft Corporation                              5 {690FC6D8-CC59-30ED-A18C-96B18F0197C2}
14.0.24245      Visual C++ Library PGO X86 Package                                            Microsoft Corporation                              5 {A4994564-5078-3AFD-B328-3CA4D6911F93}
14.0.24245      Visual C++ Library PGO X86 Package                                            Microsoft Corporation                              5 {9D208B75-0B38-36E8-89DB-75865C303816}
14.0.24245      Visual C++ MSBuild ARM Package                                                Microsoft Corporation                              5 {3CA38164-88D4-3917-8CE9-EDCF29BB1304}
14.0.24245      Visual C++ MSBuild Base Package                                               Microsoft Corporation                              5 {538C3C38-D36F-3E07-8818-37EFB1DA5F89}
14.0.24245      Visual C++ MSBuild Base Resource Package                                      Microsoft Corporation                              5 {1B14572B-F1D8-31BE-88A5-FAE2E1E01AC0}
14.0.24245      Visual C++ MSBuild X64 Package                                                Microsoft Corporation                              5 {1EA3ED05-795A-37C8-9B00-D341A43E93D1}
14.0.24245      Visual C++ MSBuild X86 Package                                                Microsoft Corporation                              5 {3A791F21-A9DE-3806-B187-A228CA09F744}
16.0.98.0       VS Immersive Activate Helper                                                  Microsoft Corporation                              5 {78500789-0EBE-4490-BE43-F9EF8250BF42}
16.0.98.0       VS JIT Debugger                                                               Microsoft Corporation                              5 {4137D3AB-5B44-4AC9-83A4-5273F2E2547E}
16.0.98.0       VS Script Debugging Common                                                    Microsoft Corporation                              5 {D8B26CBD-15D2-440B-BCBD-5616D74EFC7D}
16.0.98.0       VS WCF Debugging                                                              Microsoft Corporation                              5 {C8268C4E-2A67-4845-9F8B-E76296F802BB}
16.0.28329      vs_BlendMsi                                                                   Microsoft Corporation                              5 {B5E3A3E1-1529-4D5A-9E95-34971FA07825}
16.0.28329      vs_clickoncebootstrappermsi                                                   Microsoft Corporation                              5 {BAF91847-0A64-405E-98EC-A0BA6FB4BC4E}
16.0.28329      vs_clickoncebootstrappermsires                                                Microsoft Corporation                              5 {271F1F42-B547-4498-825F-590DBB1774F7}
16.0.28329      vs_clickoncesigntoolmsi                                                       Microsoft Corporation                              5 {30D97A69-3C0F-4552-9A72-60E591B210C7}
16.3.29311      vs_communitymsi                                                               Microsoft Corporation                              5 {D19BAD98-BFDD-4C70-B66C-EE75F851B9BC}
16.0.28329      vs_communitymsires                                                            Microsoft Corporation                              5 {95E79BBC-97FD-4FEB-91B5-CC0231324812}
16.0.28329      vs_devenvmsi                                                                  Microsoft Corporation                              5 {AD0C92A4-1514-4BC1-A723-A272A8343924}
16.3.29209      vs_filehandler_amd64                                                          Microsoft Corporation                              5 {DBA97C17-13F0-407B-8BC4-0C2E01A298A5}
16.3.29209      vs_filehandler_x86                                                            Microsoft Corporation                              5 {AD3B73B9-D5C8-4FF9-AB73-7A1DC39F3E02}
16.3.29209      vs_FileTracker_Singleton                                                      Microsoft Corporation                              5 {692A0FB3-E6A2-4D41-AC03-4136B4312DC0}
16.0.28329      vs_Graphics_Singletonx64                                                      Microsoft Corporation                              5 {414FA594-3AD9-4093-BFE3-91ABF25410BF}
16.0.28329      vs_Graphics_Singletonx86                                                      Microsoft Corporation                              5 {814ABD58-E503-4A7F-8C53-0F1A2E4686EE}
16.2.28917      vs_minshellinteropmsi                                                         Microsoft Corporation                              5 {27B16914-BC5D-4018-8074-071262A27F6D}
16.3.29230      vs_minshellmsi                                                                Microsoft Corporation                              5 {6B065DCD-E730-4FCE-905D-2B3F30A91110}
16.0.28329      vs_minshellmsires                                                             Microsoft Corporation                              5 {EC04CD66-C03A-470D-B0D2-4BBC87F6382D}
16.0.28329      vs_SQLClickOnceBootstrappermsi                                                Microsoft Corporation                              5 {92B3118C-3214-4BFA-89A0-5FF5EDFA2AEA}
16.0.28329      vs_tipsmsi                                                                    Microsoft Corporation                              5 {E208E682-50EE-4F2F-9860-C91B906B8A03}
10.1.16299.15   WinAppDeploy                                                                  Microsoft Corporation                              5 {9690D51C-4435-1C20-7819-66CCAB0F03F9}
10.1.17134.12   WinAppDeploy                                                                  Microsoft Corporation                              5 {5AD4A604-B476-1578-2A20-6B02FC6258BE}
10.1.17763.132  WinAppDeploy                                                                  Microsoft Corporation                              5 {716AE8F2-1BE3-7657-DF6B-F23DEEC75AF9}
10.1.18362.1    WinAppDeploy                                                                  Microsoft Corporation                              5 {8E3AE0EF-D067-700C-BDB4-10D5552155DC}
10.1.18362.1    Windows 7 WDK Headers and Libs                                                Microsoft Corporation                              5 {6E10A7E2-7D2A-3BCF-4C43-33A7CCDDD0A1}
10.1.18362.1    Windows 8 WDK Headers and Libs                                                Microsoft Corporation                              5 {35003616-5933-0AD0-A047-A1DE0C70D511}
10.1.18362.1    Windows 8.1 WDK Headers and Libs                                              Microsoft Corporation                              5 {B7057D97-4F43-B3C9-FA78-801436E6BEF8}
10.1.18362.1    Windows App Certification Kit Native Components                               Microsoft Corporation                              5 {21F4DE3E-CE64-584E-BD74-2D1765EB39DE}
10.1.18362.1    Windows App Certification Kit SupportedApiList x86                            Microsoft Corporation                              5 {5C3F08FC-E0D4-6C94-90EF-72DE63DDA885}
10.1.18362.1    Windows App Certification Kit x64                                             Microsoft Corporation                              5 {15E06EC7-2755-BD07-45AD-98DF1679A6BE}
10.1.18362.1    Windows Debugging WDK Integration                                             Microsoft Corporation                              5 {2BEB86A0-D9D7-9E4E-14F9-8AAC78E32C2E}
10.1.16299.15   Windows Desktop Extension SDK                                                 Microsoft Corporation                              5 {8358B2F8-FEE0-7FBA-14E5-AC84A7E61552}
10.1.17134.12   Windows Desktop Extension SDK                                                 Microsoft Corporation                              5 {66CEB5CD-2D62-66EA-8969-BDC63E71D7B6}
10.1.17763.132  Windows Desktop Extension SDK                                                 Microsoft Corporation                              5 {EC74C9E5-A88F-D4DF-1DD0-FA42FFBB298D}
10.1.18362.1    Windows Desktop Extension SDK                                                 Microsoft Corporation                              5 {B4A7994D-DBA1-8B4D-621A-03EE52CF838A}
10.1.16299.15   Windows Desktop Extension SDK Contracts                                       Microsoft Corporation                              5 {44B8DFA4-495D-9972-F663-557B1BC0CB71}
10.1.17134.12   Windows Desktop Extension SDK Contracts                                       Microsoft Corporation                              5 {C12887C1-91E2-4C05-5D06-7DC02AE4A627}
10.1.17763.132  Windows Desktop Extension SDK Contracts                                       Microsoft Corporation                              5 {942262C5-DA88-830D-7140-C5BCC896DD60}
10.1.18362.1    Windows Desktop Extension SDK Contracts                                       Microsoft Corporation                              5 {39EDCC7D-7B63-5D99-C053-C8CDF02DC5ED}
10.1.18362.1    Windows Driver Framework ARM Headers and Libs                                 Microsoft Corporation                              5 {FD007481-C0CE-96D7-4FD0-9542BB500F72}
10.1.18362.1    Windows Driver Framework Headers and Libs                                     Microsoft Corporation                              5 {A87863A0-38C9-D5B6-18A9-E5FE7CA9C98D}
10.1.18362.1    Windows Driver Kit                                                            Microsoft Corporation                              5 {13F5C7B7-5DEC-FDDD-7D9E-484F598D0FBB}
10.1.18362.1    Windows Driver Kit ARM Additions                                              Microsoft Corporation                              5 {23DC3807-AE36-719F-D719-86511F28E597}
10.1.18362.1    Windows Driver Kit ARM Binaries                                               Microsoft Corporation                              5 {01ACF1FD-4B94-FBB3-B6F6-F90C6CCB4817}
10.1.17763.1    Windows Driver Kit ARM Headers and Libs                                       Microsoft Corporation                              5 {FE2BD8E9-363F-5EE7-C158-FBC5C3AE762D}
10.1.18362.1    Windows Driver Kit ARM Headers and Libs                                       Microsoft Corporation                              5 {B4C01117-D97E-4C6D-6A81-F2584157B505}
10.1.17763.1    Windows Driver Kit Binaries                                                   Microsoft Corporation                              5 {1426D610-565A-9CD4-888C-330FFAFC9C2A}
10.1.18362.1    Windows Driver Kit Binaries                                                   Microsoft Corporation                              5 {88A11365-6BC7-3663-5370-6BCD17158615}
10.1.18362.1    Windows Driver Kit Downlevel Dev14 Content                                    Microsoft Corporation                              5 {7D7CE3A7-9EED-BA5B-1571-0EEA773A6E3A}
10.1.17763.1    Windows Driver Kit Headers and Libs                                           Microsoft Corporation                              5 {B7275F57-ED36-08D7-3264-BA974600375F}
10.1.18362.1    Windows Driver Kit Headers and Libs                                           Microsoft Corporation                              5 {B59FB971-A9CA-C601-2FE6-A1CDF860B30B}
10.1.17763.1    Windows Driver Kit Root Dev15 Content                                         Microsoft Corporation                              5 {FD8A4555-0CFF-8664-D165-41E03AF32C97}
10.1.18362.1    Windows Driver Kit Root Dev16 Content                                         Microsoft Corporation                              5 {9D9E1786-FC23-78AD-5351-AF8F1871F22C}
10.1.17763.1    Windows Driver Kit SxS Content                                                Microsoft Corporation                              5 {76D2FBF4-C816-56B3-E6AC-1ACA69142AAA}
10.1.18362.1    Windows Driver Kit SxS Content                                                Microsoft Corporation                              5 {A35C7895-A2FA-FB9D-1AB8-44117097C43E}
10.1.17763.1    Windows Driver Kit Visual Studio Dev15 Content                                Microsoft Corporation                              5 {C394A2C0-E0C8-3F46-98BC-E93E50C92505}
10.1.18362.1    Windows Driver Kit Visual Studio Dev16 Content                                Microsoft Corporation                              5 {B831F2B5-D62B-9CED-611F-5F623E13DEA8}
14.0.24245      Windows Espc Package                                                          Microsoft Corporation                              5 {EC3E674C-14B1-3B19-9C16-2FD337A2D827}
14.0.24245      Windows Espc Package                                                          Microsoft Corporation                              5 {5E505498-1876-3C63-807F-EA1DE9259CBC}
10.1.16299.15   Windows IoT Extension SDK                                                     Microsoft Corporation                              5 {5899CA05-6772-95EC-4261-A09E5EE0FBF2}
10.1.17134.12   Windows IoT Extension SDK                                                     Microsoft Corporation                              5 {046D36A5-1ADC-E573-1078-5C8602994B1F}
10.1.17763.132  Windows IoT Extension SDK                                                     Microsoft Corporation                              5 {110B5402-97D4-DDA2-7B42-665D8325A44F}
10.1.18362.1    Windows IoT Extension SDK                                                     Microsoft Corporation                              5 {9DA29C3D-9E36-AC22-59C8-FFCF413DC068}
10.1.16299.15   Windows IoT Extension SDK Contracts                                           Microsoft Corporation                              5 {58BC56B7-DCB8-EE66-AA40-2EAE7E2EB0F2}
10.1.17134.12   Windows IoT Extension SDK Contracts                                           Microsoft Corporation                              5 {D49DF187-7968-A39D-CF62-EBE13CAE9068}
10.1.17763.132  Windows IoT Extension SDK Contracts                                           Microsoft Corporation                              5 {AC8F20B3-36BB-DE22-CA37-43BC967B3F47}
10.1.18362.1    Windows IoT Extension SDK Contracts                                           Microsoft Corporation                              5 {3CEE8EB6-538E-DDA2-51A5-842ECE6CE1E8}
10.1.16299.15   Windows IP Over USB                                                           Microsoft Corporation                              5 {8CBFAC58-3058-B2AD-10E2-9E2A859B554B}
10.1.15254.1    Windows Mobile Connectivity Tools 10.0.15254.0 - Desktop x86                  Microsoft Corporation                              5 {833F02C5-2C39-49F6-BD64-91D351081274}
10.1.16299.15   Windows Mobile Extension SDK                                                  Microsoft Corporation                              5 {93BEE599-02CB-18E1-744E-D95724E81157}
10.1.17134.12   Windows Mobile Extension SDK                                                  Microsoft Corporation                              5 {50C05B8C-47A8-FD93-B84E-6AAA99732700}
10.1.17763.132  Windows Mobile Extension SDK                                                  Microsoft Corporation                              5 {B38CF8FF-C0D9-B11D-6484-B95A81C72DDC}
10.1.18362.1    Windows Mobile Extension SDK                                                  Microsoft Corporation                              5 {30AD20A4-1FFF-2632-4555-EFAF9D8A32CD}
10.1.16299.15   Windows Mobile Extension SDK Contracts                                        Microsoft Corporation                              5 {D7A6AB64-9E5C-E5E2-5438-655F7D36475D}
10.1.17134.12   Windows Mobile Extension SDK Contracts                                        Microsoft Corporation                              5 {9AC65F8A-4F7F-A9FC-222F-CC43ED464041}
10.1.17763.132  Windows Mobile Extension SDK Contracts                                        Microsoft Corporation                              5 {6FF4EDB8-56EA-640C-47CA-54C845F7D273}
10.1.18362.1    Windows Mobile Extension SDK Contracts                                        Microsoft Corporation                              5 {154EEEB2-18D9-4FD5-EDE1-6D0B318FAC53}
16.0.29230      Windows Phone SDK 8.0 Assemblies for Visual Studio 2019                       Microsoft Corporation                              5 {53F5DF52-0A55-32CC-BE71-CFF4561AD5FA}
10.1.18362.1    Windows SDK                                                                   Microsoft Corporation                              5 {3A98BFB1-16A6-576B-FFC8-7FEF26B40DBA}
10.1.0.0        Windows SDK AddOn                                                             Microsoft Corporation                              5 {E6F877A1-2F65-4BF0-87B6-A4071B7663D3}
10.1.16299.15   Windows SDK ARM Desktop Tools                                                 Microsoft Corporation                              5 {CBACB843-4AEF-D40C-B9BE-CCA402D2B980}
10.1.17134.12   Windows SDK ARM Desktop Tools                                                 Microsoft Corporation                              5 {445D4B64-9E1D-C610-50B5-BAF5B11D7E70}
10.1.17763.132  Windows SDK ARM Desktop Tools                                                 Microsoft Corporation                              5 {EA15DC17-4379-6850-16FA-D6527641A8DD}
10.1.18362.1    Windows SDK ARM Desktop Tools                                                 Microsoft Corporation                              5 {20C00582-BD18-B599-CF98-61011567D747}
10.1.17763.1    Windows SDK ARM Headers Libs Metadata                                         Microsoft Corporation                              5 {CD25AB93-B9FE-0AD1-7B92-5B5DE9B15C0B}
10.1.18362.1    Windows SDK ARM Headers Libs Metadata                                         Microsoft Corporation                              5 {6202F898-BC40-0279-9194-DF506F925EA0}
10.1.16299.15   Windows SDK Desktop Headers arm                                               Microsoft Corporation                              5 {CD480276-2E5A-3FE0-D40C-D7C55617F98B}
10.1.17134.12   Windows SDK Desktop Headers arm                                               Microsoft Corporation                              5 {83707B3E-47D2-4839-D1CF-FEC213D3C8E7}
10.1.17763.132  Windows SDK Desktop Headers arm                                               Microsoft Corporation                              5 {BFC2CA21-326B-90D1-B0E5-F1327411D4A5}
10.1.18362.1    Windows SDK Desktop Headers arm                                               Microsoft Corporation                              5 {3DC4086C-B365-3DE4-878B-659DEB72904E}
10.1.16299.15   Windows SDK Desktop Headers arm64                                             Microsoft Corporation                              5 {97AA8169-0E70-3B19-46C5-D4453608D589}
10.1.17134.12   Windows SDK Desktop Headers arm64                                             Microsoft Corporation                              5 {366FE23C-D417-99CF-9606-130F37CC6C3F}
10.1.17763.132  Windows SDK Desktop Headers arm64                                             Microsoft Corporation                              5 {441FA049-A2AB-7E8D-375D-5C9720CD3325}
10.1.18362.1    Windows SDK Desktop Headers arm64                                             Microsoft Corporation                              5 {452ABC9E-731E-71B2-8824-C5B2595370AF}
10.1.16299.15   Windows SDK Desktop Headers x64                                               Microsoft Corporation                              5 {20630AC0-B423-2229-3399-A0B5285CB325}
10.1.17134.12   Windows SDK Desktop Headers x64                                               Microsoft Corporation                              5 {22DC8AC8-D9DC-8989-C12D-C74C3676BDB1}
10.1.17763.132  Windows SDK Desktop Headers x64                                               Microsoft Corporation                              5 {492AAE4A-619E-64BF-6173-DB4E25D67533}
10.1.18362.1    Windows SDK Desktop Headers x64                                               Microsoft Corporation                              5 {6A96DEED-D0D8-6DD0-21BD-7D8F60714854}
10.1.16299.15   Windows SDK Desktop Headers x86                                               Microsoft Corporation                              5 {4616D3B4-B5F0-ECBF-4617-0345C9550649}
10.1.17134.12   Windows SDK Desktop Headers x86                                               Microsoft Corporation                              5 {6730F3AB-D022-B4A6-29C0-C95A7836EED4}
10.1.17763.132  Windows SDK Desktop Headers x86                                               Microsoft Corporation                              5 {C971A14A-F045-BD6A-C670-05C7B74A37FE}
10.1.18362.1    Windows SDK Desktop Headers x86                                               Microsoft Corporation                              5 {86ADBBAE-77AE-FA26-7C17-802AE28AC316}
10.1.16299.15   Windows SDK Desktop Libs arm                                                  Microsoft Corporation                              5 {1FEC7E98-2A0A-11F9-1321-5F27304A3E4E}
10.1.17134.12   Windows SDK Desktop Libs arm                                                  Microsoft Corporation                              5 {586380AB-3003-92AB-EB8E-3C33020ED8C3}
10.1.17763.132  Windows SDK Desktop Libs arm                                                  Microsoft Corporation                              5 {323350A8-D3DC-2F8C-2976-E59E2C132B74}
10.1.18362.1    Windows SDK Desktop Libs arm                                                  Microsoft Corporation                              5 {995DDD4F-928C-4EBA-9702-E7CD3F6A7A9D}
10.1.16299.15   Windows SDK Desktop Libs arm64                                                Microsoft Corporation                              5 {A6B742A8-13BA-4A15-0056-E9F2354FADA4}
10.1.17134.12   Windows SDK Desktop Libs arm64                                                Microsoft Corporation                              5 {008E7522-C30C-1954-BBED-1F8E65094A5B}
10.1.17763.132  Windows SDK Desktop Libs arm64                                                Microsoft Corporation                              5 {51ACC3C5-D131-0916-3F0C-59455F32E6B0}
10.1.18362.1    Windows SDK Desktop Libs arm64                                                Microsoft Corporation                              5 {166BCCDD-48C1-8103-A7E7-0F3DE471223D}
10.1.16299.15   Windows SDK Desktop Libs x64                                                  Microsoft Corporation                              5 {DAE5B0BB-F2BC-98F5-6147-A83B6DF4B2AA}
